Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
10,0.9367624602413905,0.9324815289352993,0.9400005180290129,4.9585437459568294e-3,0.0,5.608480606006054e-3
100,0.9367624602413905,0.9324815289352993,0.9400005180290129,4.9585437459568294e-3,0.0,5.608480606006054e-3
1000,0.9367624602413905,0.9324815289352993,0.9400005180290129,4.9585437459568294e-3,0.0,5.608480606006054e-3
10000,0.9367624602413905,0.9324815289352993,0.9400005180290129,4.9585437459568294e-3,0.0,5.608480606006054e-3
100000,0.9367624602413905,0.9324815289352993,0.9400005180290129,4.9585437459568294e-3,0.0,5.608480606006054e-3
1000000,0.9367624602413905,0.9324815289352993,0.9400005180290129,4.9585437459568294e-3,0.0,5.608480606006054e-3
